flagA,flagB,flagC,flagD,ssimAverage,ssim0,ssim1,ssim2,ssim3,ssim4,ssim5,ssim6,ssim7,ssim8,ssim9,ssim10,ssim11,ssim12,ssim13,ssim14,ssim15,ssim16,ssim17,ssim18,ssim19,ssim20,ssim21,ssim22,ssim23,
2340,529,2772,4914,0.859394,0.750118,0.868792,0.913076,0.893099,0.861103,0.796645,0.945439,0.77846,0.904866,0.906737,0.830995,0.881093,0.710045,0.842515,0.888615,0.839602,0.920744,0.841652,0.846251,0.899817,0.861085,0.851717,0.945961,0.84704,
2340,8720,2772,4914,0.859381,0.750072,0.86883,0.913162,0.893176,0.8612,0.796699,0.945399,0.778371,0.904653,0.906636,0.830883,0.880894,0.709869,0.84261,0.888737,0.839833,0.920838,0.841709,0.846203,0.899606,0.86106,0.851746,0.945963,0.84699,
2340,528,2772,4914,0.859375,0.750101,0.869184,0.912601,0.893074,0.860475,0.797409,0.944595,0.779272,0.904709,0.906691,0.831273,0.881098,0.710044,0.84218,0.888825,0.840263,0.920663,0.841407,0.846004,0.899738,0.861203,0.851504,0.945832,0.846865,
2340,592,2772,4914,0.859311,0.750068,0.868986,0.913057,0.893122,0.860715,0.796857,0.944855,0.778413,0.904604,0.906554,0.831016,0.881125,0.709642,0.842393,0.888848,0.840113,0.9207,0.841482,0.846001,0.899741,0.860845,0.851585,0.945824,0.846922,
2340,8721,2772,4914,0.859309,0.749848,0.868303,0.91367,0.893152,0.861826,0.795751,0.94626,0.777323,0.904734,0.906598,0.830482,0.880778,0.709713,0.842827,0.888469,0.838969,0.920882,0.841876,0.846363,0.899693,0.860814,0.851881,0.94611,0.847099,
2340,656,2772,4914,0.859284,0.750089,0.868961,0.912961,0.893206,0.860611,0.796756,0.94477,0.7784,0.904721,0.906646,0.830922,0.881018,0.709418,0.842375,0.888671,0.840077,0.920753,0.841451,0.846222,0.899536,0.86093,0.851573,0.945836,0.846923,
2340,536,2772,4914,0.859253,0.750287,0.869051,0.912701,0.893124,0.860597,0.797062,0.944691,0.778875,0.90456,0.906223,0.830941,0.881136,0.709676,0.84208,0.888762,0.839907,0.920644,0.841464,0.845607,0.899569,0.860892,0.851653,0.945825,0.84674,
2340,4624,2772,4914,0.859224,0.749709,0.868925,0.912772,0.893063,0.860503,0.796682,0.945068,0.77858,0.904611,0.906779,0.830766,0.880823,0.709576,0.842274,0.888741,0.839781,0.920737,0.841409,0.846085,0.89953,0.861012,0.851401,0.94579,0.84675,
2340,1552,2772,4914,0.859221,0.750276,0.869013,0.912665,0.893132,0.8606,0.796994,0.94467,0.77873,0.904486,0.906174,0.830975,0.881114,0.709528,0.842083,0.888751,0.839901,0.920696,0.841449,0.845579,0.899395,0.8609,0.851646,0.945825,0.846726,
2340,532,2772,4914,0.859217,0.750058,0.869099,0.912784,0.893019,0.860693,0.796705,0.945147,0.777954,0.904547,0.906357,0.830837,0.880925,0.709688,0.842204,0.88862,0.839578,0.920667,0.841433,0.846143,0.899646,0.860972,0.85158,0.94585,0.846706,
2340,8728,2772,4914,0.859206,0.750195,0.868602,0.913268,0.89319,0.861261,0.796269,0.945572,0.777793,0.904465,0.906131,0.830478,0.880886,0.709415,0.842453,0.888668,0.839391,0.920785,0.841702,0.845752,0.899383,0.860686,0.851814,0.945978,0.846796,
2340,530,2772,4914,0.859204,0.749779,0.868862,0.912737,0.89297,0.860482,0.796642,0.945107,0.778582,0.904614,0.906833,0.830829,0.880846,0.709629,0.842182,0.888463,0.839604,0.920616,0.841423,0.846024,0.899714,0.861023,0.851368,0.945794,0.846779,
2340,1553,2772,4914,0.859185,0.750196,0.868584,0.913188,0.893132,0.86112,0.79615,0.945596,0.777814,0.90459,0.906179,0.830628,0.881063,0.709409,0.842295,0.8885,0.839163,0.920746,0.841623,0.84573,0.89944,0.860698,0.851789,0.945967,0.846835,
2340,2576,2772,4914,0.859183,0.750035,0.869075,0.91273,0.893139,0.86076,0.79665,0.945058,0.777791,0.904632,0.906427,0.83066,0.880696,0.709627,0.842274,0.888399,0.83963,0.920743,0.841408,0.8461,0.899471,0.860933,0.851569,0.945827,0.846759,
2340,593,2772,4914,0.859177,0.74992,0.868475,0.913499,0.893053,0.861069,0.795881,0.945532,0.777391,0.904622,0.906419,0.830571,0.881019,0.709408,0.842444,0.888557,0.839248,0.920649,0.841598,0.846099,0.899704,0.860568,0.851691,0.945903,0.846926,
2340,720,2772,4914,0.859174,0.750043,0.868697,0.913435,0.89322,0.860726,0.796105,0.945086,0.777453,0.904585,0.906492,0.830591,0.881003,0.708859,0.842488,0.888683,0.839855,0.920796,0.841487,0.846181,0.899496,0.860551,0.851568,0.945846,0.846926,
2340,4625,2772,4914,0.859172,0.74954,0.868434,0.913261,0.893058,0.861019,0.795748,0.945899,0.777634,0.9047,0.906776,0.830397,0.8807,0.709463,0.842522,0.888479,0.838972,0.920796,0.841595,0.846292,0.89961,0.860821,0.851584,0.94592,0.84692,
2340,600,2772,4914,0.859133,0.750161,0.868786,0.91318,0.893123,0.86075,0.796418,0.944943,0.777887,0.904419,0.906029,0.830596,0.881127,0.709165,0.842197,0.888757,0.839689,0.920666,0.841478,0.845532,0.899522,0.860493,0.851691,0.94584,0.846731,
2340,8722,2772,4914,0.859129,0.749594,0.86841,0.913283,0.893034,0.861094,0.795755,0.945897,0.777545,0.904494,0.906733,0.830335,0.880542,0.70932,0.842506,0.888311,0.839005,0.920766,0.841647,0.846157,0.899567,0.860796,0.851508,0.945924,0.846864,
2340,8784,2772,4914,0.859127,0.749717,0.868418,0.913488,0.892995,0.861207,0.79599,0.945569,0.777079,0.904354,0.906388,0.830384,0.880738,0.709268,0.842644,0.888592,0.839547,0.920716,0.841563,0.846048,0.899524,0.860629,0.851581,0.945779,0.846828,
2340,8848,2772,4914,0.859126,0.749931,0.868457,0.913447,0.893205,0.86103,0.795797,0.945402,0.777284,0.904512,0.906413,0.830364,0.880694,0.708942,0.842525,0.888522,0.839459,0.920817,0.841643,0.846286,0.89926,0.860608,0.851651,0.945922,0.846863,
2340,657,2772,4914,0.859118,0.749808,0.868384,0.913301,0.893021,0.860935,0.795799,0.945528,0.777207,0.904696,0.906581,0.830458,0.88086,0.709198,0.842526,0.888288,0.839294,0.920656,0.841493,0.846307,0.899549,0.860703,0.85158,0.945799,0.846867,
2340,4688,2772,4914,0.859112,0.749578,0.868653,0.913252,0.89306,0.860686,0.796015,0.945359,0.777604,0.904467,0.906624,0.830412,0.880806,0.709076,0.842414,0.888747,0.839528,0.920776,0.84143,0.84606,0.899515,0.860634,0.851421,0.945773,0.846795,
2340,8724,2772,4914,0.859075,0.74981,0.868614,0.913228,0.892977,0.861177,0.795803,0.94583,0.776815,0.904373,0.90618,0.830321,0.880582,0.70933,0.842453,0.888431,0.838949,0.92071,0.841571,0.846233,0.899463,0.860734,0.851667,0.945882,0.846668,
2340,537,2772,4914,0.859074,0.750058,0.868465,0.913045,0.892926,0.860906,0.796195,0.945325,0.777661,0.904535,0.906085,0.830453,0.880997,0.7095,0.842176,0.888366,0.839135,0.920493,0.841482,0.845667,0.899564,0.860653,0.851647,0.945762,0.846672,
2340,1560,2772,4914,0.859069,0.750478,0.868837,0.912804,0.893154,0.860651,0.796621,0.944802,0.778275,0.904315,0.905675,0.830603,0.881149,0.709051,0.841909,0.888687,0.839538,0.920662,0.841453,0.845124,0.899178,0.860534,0.851736,0.94585,0.846563,
2340,660,2772,4914,0.859068,0.749979,0.868835,0.913152,0.893134,0.860705,0.795888,0.945367,0.77695,0.904524,0.906274,0.830457,0.880781,0.708904,0.842283,0.888447,0.839276,0.920746,0.841424,0.846318,0.89941,0.860651,0.851567,0.945867,0.846686,
2340,1680,2772,4914,0.859066,0.750177,0.86872,0.913048,0.893209,0.860598,0.796215,0.944827,0.777769,0.90445,0.906061,0.830541,0.880986,0.708772,0.842177,0.888564,0.839664,0.920751,0.841437,0.845723,0.899152,0.860551,0.851624,0.945845,0.846733,
2340,2640,2772,4914,0.859061,0.749919,0.868822,0.913185,0.893124,0.860871,0.795983,0.945346,0.776777,0.904514,0.906256,0.83034,0.880686,0.709083,0.842372,0.88839,0.839389,0.920777,0.841414,0.846019,0.89943,0.860552,0.851604,0.945833,0.846767,
2340,4632,2772,4914,0.859058,0.749824,0.868719,0.912886,0.893031,0.860485,0.796267,0.945198,0.778087,0.904441,0.906297,0.830381,0.880824,0.709142,0.842105,0.888668,0.839366,0.920685,0.841408,0.845683,0.899331,0.860656,0.851506,0.945778,0.846632,
2340,2577,2772,4914,0.859051,0.749826,0.868583,0.913073,0.893009,0.861103,0.795689,0.945767,0.776722,0.904689,0.90635,0.830229,0.880559,0.709451,0.842384,0.888057,0.838793,0.920699,0.841512,0.846226,0.89949,0.860713,0.851659,0.945837,0.846802,
2340,658,2772,4914,0.85905,0.749652,0.868592,0.913104,0.893072,0.860526,0.795816,0.945312,0.777611,0.904582,0.906769,0.830394,0.880696,0.708831,0.842286,0.888271,0.839292,0.920694,0.841419,0.846192,0.899482,0.860705,0.85136,0.945787,0.846756,
2340,540,2772,4914,0.859042,0.750181,0.868925,0.912915,0.893026,0.860719,0.796277,0.945229,0.777462,0.90437,0.905824,0.830436,0.880912,0.70921,0.842004,0.888543,0.839142,0.920603,0.841427,0.845685,0.899445,0.860602,0.851694,0.945858,0.846532,
2340,538,2772,4914,0.859032,0.749888,0.868683,0.912834,0.892959,0.860538,0.796224,0.945161,0.778091,0.904436,0.906341,0.830426,0.880848,0.709179,0.84199,0.888371,0.839173,0.920548,0.841438,0.845594,0.899522,0.860661,0.851473,0.945779,0.846607,
2340,5648,2772,4914,0.859019,0.749852,0.868712,0.912868,0.893053,0.860574,0.796203,0.945091,0.777955,0.904334,0.906202,0.830392,0.880775,0.708968,0.842104,0.88864,0.83936,0.920727,0.841385,0.845609,0.899171,0.860655,0.851449,0.945775,0.846592,
2340,9744,2772,4914,0.859015,0.749969,0.868447,0.913095,0.892981,0.861013,0.796176,0.945253,0.777402,0.9042,0.905927,0.830374,0.880728,0.709167,0.842305,0.888481,0.839384,0.920643,0.841504,0.845557,0.899155,0.860623,0.851622,0.945762,0.846591,
2340,4626,2772,4914,0.859003,0.749252,0.868561,0.912921,0.892927,0.860455,0.795736,0.945555,0.777849,0.904497,0.906929,0.83024,0.880507,0.709065,0.842198,0.88835,0.83899,0.920678,0.841365,0.846088,0.899504,0.860788,0.851202,0.945764,0.84665,
2340,594,2772,4914,0.859001,0.749618,0.868572,0.91312,0.892892,0.860367,0.795909,0.945208,0.777595,0.9044,0.906576,0.830425,0.880803,0.709014,0.842107,0.888404,0.839285,0.920531,0.841377,0.845921,0.899585,0.860546,0.851355,0.945716,0.846685,
2340,1554,2772,4914,0.858998,0.749887,0.868654,0.912799,0.892968,0.860447,0.796142,0.945224,0.777975,0.90435,0.906306,0.830485,0.880808,0.709015,0.841978,0.888336,0.839185,0.920595,0.841403,0.845561,0.899339,0.860661,0.851439,0.945781,0.846611,
2340,4628,2772,4914,0.858994,0.749509,0.868767,0.912978,0.892971,0.860628,0.795835,0.945563,0.777104,0.904381,0.906375,0.830255,0.880596,0.709136,0.842193,0.888506,0.838945,0.920709,0.841359,0.846151,0.899422,0.860723,0.851402,0.945812,0.846542,
2340,533,2772,4914,0.858994,0.7497,0.868562,0.913168,0.892903,0.860972,0.795568,0.945626,0.776798,0.904445,0.906089,0.8303,0.88071,0.709393,0.842138,0.888279,0.838558,0.920519,0.841513,0.846217,0.89954,0.86059,0.851682,0.94591,0.846677,
2340,4752,2772,4914,0.858992,0.749597,0.868607,0.913047,0.893064,0.860269,0.795835,0.94508,0.777573,0.90451,0.906611,0.830278,0.880641,0.708749,0.842214,0.888516,0.839438,0.920703,0.841353,0.84621,0.899199,0.860602,0.851354,0.94571,0.846657,
2340,664,2772,4914,0.858987,0.750118,0.868659,0.912896,0.893017,0.860315,0.796325,0.944694,0.777704,0.904427,0.906081,0.830464,0.880951,0.708894,0.842072,0.888468,0.839657,0.92054,0.841259,0.845665,0.899245,0.86053,0.851514,0.945648,0.846549,
2340,1616,2772,4914,0.858985,0.750077,0.868659,0.912972,0.892962,0.860428,0.796367,0.944768,0.777553,0.904234,0.905925,0.830561,0.881035,0.708949,0.84209,0.888613,0.839704,0.920527,0.841295,0.845417,0.899275,0.86046,0.851526,0.945643,0.846593,
2340,3600,2772,4914,0.858977,0.750172,0.868862,0.912826,0.893161,0.860779,0.796168,0.945114,0.777112,0.90439,0.905836,0.8303,0.880664,0.708972,0.842083,0.888306,0.839216,0.920748,0.841398,0.845594,0.899104,0.860565,0.851648,0.945841,0.846588,
2340,1556,2772,4914,0.858951,0.750137,0.86885,0.912762,0.89293,0.860463,0.796205,0.945186,0.777249,0.904261,0.905759,0.830492,0.880848,0.709006,0.841935,0.888425,0.839139,0.920565,0.841321,0.845633,0.899235,0.860605,0.851621,0.945735,0.846453,
2340,12816,2772,4914,0.85895,0.749288,0.868308,0.913196,0.892928,0.86085,0.79558,0.945434,0.777326,0.904274,0.906412,0.830027,0.880386,0.70909,0.84225,0.888536,0.838959,0.920676,0.841503,0.846073,0.899216,0.860556,0.851436,0.945802,0.8467,
2340,2580,2772,4914,0.858948,0.74991,0.868949,0.912904,0.893036,0.860816,0.79577,0.945533,0.776335,0.904428,0.906016,0.830152,0.88048,0.709146,0.842142,0.88815,0.838793,0.920706,0.841365,0.84618,0.899336,0.860642,0.851578,0.94586,0.846536,
2340,531,2772,4914,0.858948,0.749387,0.868313,0.913091,0.892799,0.860714,0.795457,0.945537,0.777442,0.9045,0.906562,0.830219,0.880591,0.709304,0.842057,0.888094,0.838587,0.92043,0.84147,0.846042,0.899607,0.860612,0.851416,0.945797,0.84671,
2340,2584,2772,4914,0.858944,0.75014,0.868846,0.912701,0.893029,0.860504,0.796217,0.945087,0.777205,0.904436,0.905894,0.830226,0.88066,0.709131,0.842,0.88823,0.839207,0.920584,0.841321,0.845637,0.89921,0.860557,0.85161,0.94571,0.846522,
2340,2578,2772,4914,0.858933,0.749579,0.86871,0.912852,0.892984,0.860651,0.795711,0.945505,0.776923,0.9045,0.906503,0.830128,0.880375,0.709053,0.842158,0.888,0.838815,0.920672,0.841368,0.846051,0.899424,0.860678,0.851364,0.945792,0.846587,
2340,10768,2772,4914,0.858929,0.74963,0.868467,0.91317,0.893037,0.861116,0.795598,0.945458,0.776509,0.904348,0.906048,0.829974,0.880276,0.709143,0.842276,0.888217,0.838845,0.920702,0.841543,0.846078,0.899134,0.860513,0.851651,0.94589,0.846683,
2340,596,2772,4914,0.858926,0.749858,0.868747,0.913043,0.892821,0.860276,0.795966,0.94511,0.776851,0.904266,0.906036,0.830416,0.880823,0.709014,0.84202,0.888462,0.839239,0.920427,0.841251,0.845986,0.899459,0.860472,0.851491,0.945651,0.846531,
2340,8729,2772,4914,0.858896,0.749647,0.867873,0.91362,0.892901,0.861478,0.795157,0.946187,0.776328,0.904338,0.905852,0.829795,0.880612,0.709029,0.842407,0.888175,0.838427,0.920609,0.841605,0.845687,0.899342,0.860305,0.851666,0.9459,0.846573,
2340,5649,2772,4914,0.858896,0.749563,0.868147,0.913362,0.892996,0.860969,0.795152,0.946007,0.776859,0.904385,0.90616,0.829926,0.880615,0.708694,0.842259,0.888321,0.838466,0.920758,0.841512,0.845717,0.899162,0.860353,0.851584,0.945896,0.846634,
2340,8730,2772,4914,0.858885,0.749599,0.868121,0.913397,0.892979,0.86107,0.795232,0.946026,0.776876,0.90427,0.906151,0.829821,0.880504,0.70872,0.842246,0.888177,0.838489,0.920662,0.841578,0.845638,0.899298,0.860355,0.851547,0.945909,0.846577,
2340,4689,2772,4914,0.85887,0.749209,0.868044,0.913654,0.892928,0.860871,0.794835,0.946001,0.776439,0.904391,0.90642,0.829818,0.880574,0.708669,0.842342,0.888385,0.838508,0.920675,0.841434,0.846049,0.899431,0.860228,0.851448,0.945837,0.846686,
2340,8792,2772,4914,0.858867,0.74969,0.868111,0.913588,0.892966,0.861117,0.795455,0.945705,0.776365,0.904095,0.905786,0.829861,0.880701,0.708631,0.842351,0.888484,0.839046,0.920623,0.841471,0.845474,0.899255,0.860158,0.851557,0.945774,0.84654,
2340,4696,2772,4914,0.858863,0.749577,0.868385,0.913334,0.892984,0.860531,0.795486,0.945454,0.777002,0.904247,0.906074,0.829938,0.880744,0.708462,0.842148,0.88862,0.839043,0.920667,0.841324,0.845523,0.899249,0.860184,0.851445,0.945753,0.846534,
2340,9745,2772,4914,0.858862,0.749617,0.867868,0.913586,0.892921,0.861483,0.795087,0.946168,0.776175,0.904238,0.905826,0.829832,0.880565,0.708834,0.842418,0.888167,0.838432,0.920656,0.841565,0.84563,0.899172,0.860291,0.851669,0.945916,0.846573,
2340,8785,2772,4914,0.858858,0.749277,0.867776,0.913924,0.892849,0.861468,0.794786,0.946221,0.775767,0.90424,0.90613,0.829736,0.880524,0.708837,0.842533,0.888225,0.838502,0.920591,0.841535,0.845991,0.899432,0.860155,0.851567,0.945858,0.846678,
2340,2704,2772,4914,0.858856,0.749873,0.868706,0.912839,0.893015,0.860197,0.795775,0.944918,0.77668,0.904492,0.9062,0.830134,0.880489,0.708735,0.842076,0.888071,0.839268,0.920559,0.841196,0.846136,0.899068,0.860481,0.851423,0.945625,0.846578,
2340,8849,2772,4914,0.858829,0.749316,0.86772,0.913784,0.892928,0.861297,0.79465,0.946132,0.775798,0.904405,0.906225,0.829679,0.880406,0.708569,0.842502,0.888055,0.83845,0.920648,0.841531,0.846219,0.899223,0.860251,0.851534,0.945878,0.846681,
2340,8732,2772,4914,0.858826,0.749832,0.86832,0.913341,0.892951,0.861094,0.795241,0.945962,0.776138,0.904139,0.905584,0.82981,0.880541,0.708726,0.842171,0.888296,0.838429,0.920638,0.841474,0.845725,0.899182,0.86029,0.851695,0.945877,0.846371,
2340,721,2772,4914,0.858822,0.749573,0.868,0.91371,0.892895,0.860718,0.794946,0.945646,0.776011,0.904389,0.906224,0.829901,0.880754,0.708385,0.842347,0.888183,0.838885,0.92055,0.841305,0.846059,0.899338,0.860121,0.851442,0.945726,0.846612,
2340,1681,2772,4914,0.858819,0.749768,0.86806,0.913382,0.892993,0.860814,0.795163,0.945642,0.776388,0.904364,0.905919,0.82994,0.88078,0.708391,0.842247,0.888129,0.838782,0.920619,0.841363,0.845712,0.899089,0.860234,0.851538,0.945784,0.846563,
2340,4816,2772,4914,0.858811,0.74938,0.868256,0.913509,0.892992,0.860289,0.795079,0.945393,0.776482,0.904318,0.906428,0.82985,0.880604,0.708047,0.842224,0.888484,0.839163,0.920697,0.841267,0.84611,0.899123,0.86015,0.85131,0.945688,0.84662,
2340,5656,2772,4914,0.858808,0.749952,0.868471,0.912973,0.893033,0.860489,0.795742,0.945248,0.777393,0.904142,0.905657,0.829962,0.880758,0.70838,0.841872,0.888545,0.838911,0.920673,0.841316,0.84511,0.898907,0.860224,0.851514,0.945759,0.846359,
2340,1561,2772,4914,0.858807,0.750089,0.868192,0.913131,0.892926,0.860818,0.795662,0.945477,0.776914,0.904208,0.905452,0.829997,0.880956,0.708743,0.841935,0.888226,0.838663,0.920484,0.841377,0.845072,0.89909,0.86021,0.851631,0.945764,0.846354,
2340,534,2772,4914,0.858804,0.749432,0.868664,0.912766,0.892729,0.860199,0.795572,0.9453,0.777011,0.904236,0.906241,0.830156,0.880488,0.708985,0.841782,0.888101,0.838613,0.920382,0.841274,0.84598,0.899408,0.860569,0.851291,0.945712,0.846403,
2340,728,2772,4914,0.858799,0.749898,0.868302,0.913362,0.89301,0.860284,0.795573,0.944968,0.776596,0.904238,0.905845,0.830017,0.880915,0.708195,0.842099,0.888422,0.839386,0.920536,0.841193,0.845536,0.89917,0.860078,0.851439,0.94563,0.846491,
2340,8912,2772,4914,0.858798,0.74946,0.867982,0.913767,0.892974,0.860861,0.794989,0.945587,0.775853,0.904161,0.906103,0.82976,0.880534,0.70818,0.842425,0.888344,0.839148,0.920634,0.841391,0.846039,0.899113,0.860104,0.851415,0.945726,0.846605,
2340,8850,2772,4914,0.858797,0.749262,0.867951,0.913568,0.892989,0.860804,0.794693,0.945909,0.776344,0.904307,0.90648,0.829678,0.8803,0.708243,0.842322,0.888057,0.838531,0.920689,0.841493,0.846184,0.899158,0.860268,0.851375,0.945861,0.846654,
2340,9752,2772,4914,0.858789,0.750047,0.868173,0.913216,0.892991,0.860983,0.795678,0.945428,0.776749,0.903983,0.905349,0.829879,0.880727,0.708567,0.842063,0.888377,0.838923,0.92059,0.841415,0.845041,0.898866,0.86021,0.851632,0.945758,0.846298,
2340,722,2772,4914,0.858784,0.74946,0.868222,0.913486,0.892931,0.860231,0.794973,0.945452,0.776503,0.904314,0.906486,0.829899,0.880619,0.708074,0.842123,0.888192,0.838953,0.920562,0.841291,0.846013,0.899292,0.860149,0.851286,0.945701,0.846608,
2340,6672,2772,4914,0.858781,0.749343,0.868641,0.912733,0.892928,0.860297,0.795618,0.945141,0.776816,0.904326,0.906245,0.829886,0.880237,0.708902,0.84191,0.888186,0.838848,0.920583,0.841198,0.845971,0.899055,0.860468,0.85131,0.945659,0.846451,
2340,1562,2772,4914,0.858781,0.749991,0.86842,0.91292,0.892965,0.860444,0.795668,0.945307,0.777404,0.90414,0.905733,0.830029,0.880789,0.708446,0.841737,0.888228,0.838707,0.920509,0.84134,0.845036,0.899072,0.86024,0.851498,0.945771,0.846347,
2340,1682,2772,4914,0.858771,0.749683,0.868265,0.913172,0.893027,0.860359,0.795199,0.9454,0.776875,0.904269,0.906167,0.829945,0.880609,0.708072,0.842025,0.888128,0.83883,0.920621,0.841331,0.845616,0.899027,0.860222,0.851364,0.945777,0.846515,
2340,3601,2772,4914,0.858766,0.749873,0.868249,0.913177,0.892994,0.860966,0.795081,0.945891,0.775917,0.904389,0.905708,0.829752,0.880457,0.708646,0.842113,0.88789,0.838265,0.920671,0.841369,0.845668,0.899049,0.860241,0.851662,0.945857,0.846504,
2340,4633,2772,4914,0.858766,0.749394,0.868019,0.913178,0.892778,0.860632,0.795199,0.945791,0.776712,0.904333,0.906092,0.829746,0.880565,0.708769,0.842098,0.888161,0.838419,0.920493,0.841298,0.845617,0.899266,0.860306,0.851411,0.945673,0.846438,
2340,12817,2772,4914,0.858764,0.74882,0.867693,0.913658,0.892874,0.861292,0.794415,0.946228,0.776108,0.904276,0.906283,0.829455,0.880134,0.708757,0.842334,0.888192,0.837908,0.920662,0.841561,0.846125,0.89925,0.860182,0.851498,0.945935,0.846704,
2340,4634,2772,4914,0.858763,0.749283,0.86831,0.912981,0.892853,0.860367,0.795247,0.945635,0.777235,0.904253,0.906376,0.829766,0.880438,0.708473,0.84195,0.888221,0.838468,0.92057,0.84131,0.845589,0.899248,0.860355,0.851253,0.945706,0.846421,
2340,1744,2772,4914,0.858758,0.749888,0.868267,0.913347,0.893022,0.860284,0.795487,0.944953,0.776446,0.904157,0.905787,0.830027,0.880836,0.707983,0.842095,0.888397,0.839404,0.920556,0.841195,0.845511,0.898966,0.860058,0.85139,0.945639,0.846492,
2340,1624,2772,4914,0.858755,0.75012,0.868403,0.913099,0.892966,0.860368,0.79591,0.944853,0.776952,0.903998,0.905338,0.830069,0.881005,0.708321,0.841865,0.888514,0.839276,0.920456,0.841228,0.844846,0.899016,0.860044,0.85154,0.945631,0.846293,
2340,4636,2772,4914,0.858754,0.749543,0.868527,0.913049,0.892925,0.860496,0.795297,0.945665,0.776504,0.904171,0.905809,0.829768,0.880542,0.708538,0.841928,0.88839,0.838434,0.920602,0.841298,0.845657,0.899168,0.860265,0.85145,0.945786,0.846292,
2340,1617,2772,4914,0.858753,0.749785,0.8681,0.9134,0.89283,0.860619,0.795284,0.945483,0.776364,0.904171,0.90572,0.82997,0.880855,0.708556,0.842003,0.888243,0.838745,0.920416,0.841286,0.845408,0.899153,0.860073,0.851502,0.945688,0.846424,
2340,601,2772,4914,0.858753,0.749704,0.868051,0.913436,0.892797,0.860682,0.795305,0.945349,0.776429,0.904203,0.905687,0.829882,0.88088,0.708678,0.841989,0.888253,0.838695,0.920372,0.84131,0.845376,0.899342,0.86004,0.85152,0.945684,0.846411,
2340,8856,2772,4914,0.858749,0.749811,0.868071,0.913366,0.892962,0.860606,0.795282,0.945363,0.776411,0.904173,0.90576,0.829779,0.88057,0.708294,0.84213,0.888249,0.838957,0.920546,0.841349,0.845643,0.898886,0.860149,0.851503,0.945719,0.846386,
2340,602,2772,4914,0.858747,0.749618,0.868288,0.913214,0.892835,0.860294,0.795366,0.94522,0.776961,0.904144,0.905989,0.829903,0.880752,0.708449,0.841825,0.888273,0.838779,0.920416,0.841303,0.84537,0.899325,0.860094,0.851376,0.945692,0.846431,
2340,2641,2772,4914,0.858743,0.749543,0.868177,0.913473,0.892907,0.860844,0.79478,0.945862,0.775495,0.904381,0.90597,0.829661,0.88042,0.708612,0.842209,0.887948,0.83832,0.920578,0.841322,0.846023,0.899286,0.860097,0.851569,0.945785,0.84657,
2340,8723,2772,4914,0.858742,0.748873,0.867693,0.913654,0.892781,0.861269,0.794295,0.946276,0.776106,0.904264,0.906331,0.829543,0.880161,0.708769,0.842259,0.887905,0.837751,0.920526,0.841565,0.846051,0.899399,0.860218,0.85149,0.945947,0.846672,
2340,2648,2772,4914,0.858742,0.749893,0.868469,0.913163,0.893001,0.860453,0.795428,0.945346,0.776082,0.904226,0.905643,0.82977,0.880592,0.708448,0.842013,0.888179,0.838874,0.920584,0.841237,0.845474,0.899119,0.860086,0.851561,0.945704,0.84645,
2340,8852,2772,4914,0.858737,0.749553,0.868156,0.913497,0.892949,0.86079,0.794714,0.945823,0.775585,0.904192,0.905909,0.829691,0.880342,0.708241,0.842223,0.888172,0.83845,0.920643,0.841386,0.846261,0.899054,0.860236,0.851537,0.945816,0.846458,
2340,1564,2772,4914,0.85873,0.750265,0.868627,0.912878,0.892954,0.860397,0.795711,0.945266,0.776672,0.904032,0.905186,0.829998,0.88084,0.708435,0.841687,0.888326,0.838674,0.920479,0.84125,0.84511,0.898964,0.860174,0.851671,0.945743,0.846185,
2340,5650,2772,4914,0.858729,0.749292,0.868295,0.912981,0.892843,0.860379,0.795182,0.945623,0.777104,0.904168,0.906309,0.829818,0.880409,0.708295,0.841959,0.888206,0.838481,0.920614,0.841278,0.845531,0.899057,0.860333,0.851235,0.945701,0.846411,
2340,1688,2772,4914,0.858724,0.750197,0.868348,0.912985,0.893037,0.860204,0.795772,0.944761,0.776966,0.904113,0.905439,0.830018,0.880889,0.708118,0.841819,0.88833,0.839233,0.920527,0.841187,0.845092,0.898798,0.860109,0.851498,0.945645,0.846299,
2340,4690,2772,4914,0.858723,0.748967,0.868195,0.913276,0.892732,0.860244,0.794892,0.945663,0.776698,0.90419,0.906605,0.829726,0.880416,0.7083,0.842049,0.88825,0.838591,0.920554,0.841247,0.845923,0.899329,0.860217,0.851149,0.945642,0.846498,
2340,1684,2772,4914,0.858718,0.749945,0.868446,0.913107,0.89301,0.860308,0.795251,0.945347,0.776148,0.90416,0.905612,0.829939,0.880641,0.708077,0.841955,0.888238,0.838763,0.920598,0.841248,0.845704,0.898922,0.860181,0.851523,0.945755,0.846347,
2340,8725,2772,4914,0.858715,0.749182,0.867919,0.913614,0.892782,0.861352,0.794392,0.946235,0.775361,0.904171,0.905784,0.829564,0.880213,0.708836,0.842228,0.88801,0.837724,0.920518,0.841524,0.846135,0.899317,0.860158,0.85168,0.94593,0.846531,
2340,4753,2772,4914,0.858713,0.749079,0.867907,0.913324,0.892805,0.86043,0.794682,0.945771,0.7762,0.904408,0.906454,0.829666,0.88039,0.708369,0.842239,0.888062,0.838485,0.920526,0.841256,0.846184,0.899161,0.860253,0.851308,0.945631,0.846524,
